Bouray-sur-Juine,91,91095,48.5123020136,2.29610342228
Drancy,93,93029,48.9234246259,2.44492688692
Chevannes,91,91159,48.5335355797,2.44062628529
Rosny-sous-Bois,93,93064,48.8745763768,2.4863404591
Marolles-en-Beauce,91,91374,48.3692255214,2.20423612616
Saint-Germain-sur-Ecole,77,77412,48.4743072486,2.51078189836
Montgé-en-Goële,77,77308,49.0293871876,2.74391030915
Crespières,78,78189,48.8822021619,1.921122695
Saint-Soupplets,77,77437,49.0367930626,2.80251354691
Chauvry,95,95151,49.0530490833,2.26887039033
Saint-Hilaire,91,91556,48.4416195593,2.08707092552
Dammartin-en-Goële,77,77153,49.0541690491,2.67926104225
Seugy,95,95594,49.1230209321,2.39479551154
Corbreuse,91,91175,48.494765705,1.96031071197
Joinville-le-Pont,94,94042,48.8193683216,2.47044977809
Paray-Vieille-Poste,91,91479,48.7241848219,2.3598349385
Ecouen,95,95205,49.0260643173,2.38485695599
Souppes-sur-Loing,77,77458,48.186873445,2.74753245184
Vaugrigneuse,91,91634,48.6013342807,2.10541488357
Hermé,77,77227,48.4860963164,3.34599463077
Recloses,77,77386,48.3397926462,2.64268589454
Saint-Germain-sur-Morin,77,77413,48.8752580652,2.84028985019
Noisy-Rudignon,77,77338,48.3364793453,2.93408964722
Neufmoutiers-en-Brie,77,77336,48.7742365844,2.82602108151
Carnetin,77,77062,48.9042186439,2.69939855845
Bry-sur-Marne,94,94015,48.8384095661,2.52319657626
Guignes,77,77222,48.6358224167,2.80042109731
Cormeilles-en-Parisis,95,95176,48.9682249677,2.19921349468
Maffliers,95,95353,49.083629147,2.312333333
Saint-Germain-en-Laye,78,78551,48.9407041394,2.09870929375
Léchelle,77,77246,48.5720242437,3.38931768623
Ozouer-le-Voulgis,77,77352,48.6647166241,2.77681122892
Saclay,91,91534,48.7354339366,2.1663021309
Nanteuil-lès-Meaux,77,77330,48.9285877665,2.8991405174
Piscop,95,95489,49.0165874672,2.34203473029
Tilly,78,78618,48.8779765086,1.57500969279
Port-Villez,78,78503,49.0579600659,1.51633686428
Lilas (les),93,93045,48.8819208939,2.419667821
Marolles-sur-Seine,77,77279,48.3838863955,3.03202165862
Champdeuil,77,77081,48.6222116922,2.73123167134
Jouars-Ponchartrain,78,78321,48.7904544648,1.90784227893
Banthelu,95,95046,49.125635171,1.81493362014
Villeneuve-la-Garenne,92,92078,48.9364061917,2.32448995943
Morsang-sur-Orge,91,91434,48.6562855194,2.35088739655
D'Huison-Longueville,91,91198,48.4557191202,2.32754055181
Meigneux,77,77286,48.5137853479,3.09690502787
Verrières-le-Buisson,91,91645,48.75044312,2.25171297214
Clayes-sous-Bois (les),78,78165,48.8186406601,1.9840595554
Villecresnes,94,94075,48.7208692486,2.53157741439
Fontenay-le-Fleury,78,78242,48.8177984988,2.04662335413
Forêt-le-Roi (la),91,91247,48.4755183328,2.0468515284
Louan-Villegruis-Fontaine,77,77262,48.6145636708,3.48915109409
May-en-Multien,77,77283,49.0699868201,3.02518523427
Wy-Dit-Joly-Village,95,95690,49.0958197758,1.82502883308
Thiverval-Grignon,78,78615,48.8442697487,1.93387158899
Roissy-en-France,95,95527,49.00660444,2.51417743519
Coutevroult,77,77141,48.8533091691,2.8480997097
Meaux,77,77284,48.9570625667,2.90003097245
Orgerus,78,78465,48.8379711706,1.69620236301
Chapelle-Gauthier (la),77,77086,48.5306744733,2.86286787769
Malakoff,92,92046,48.8169695977,2.29693599517
Bougligny,77,77045,48.1990049427,2.66712074887
Magnanville,78,78354,48.9681925896,1.68567158514
Guérard,77,77219,48.8187519127,2.95160900564
Saint-Germain-Laval,77,77409,48.4089652816,2.99481722359
Diant,77,77158,48.2914084366,3.00508294667
Kremlin-Bicêtre (le),94,94043,48.809220102,2.35657965243
Roinvilliers,91,91526,48.3446966636,2.23697563097
Méry-sur-Marne,77,77290,48.9758033075,3.20315053013
Mérobert,91,91393,48.4157801741,1.99629785985
Noisy-le-Roi,78,78455,48.8465154476,2.05479110499
Nanteau-sur-Lunain,77,77329,48.2542947605,2.81304078481
Montigny-le-Bretonneux,78,78423,48.779658781,2.02952194549
Moisselles,95,95409,49.0459598728,2.33744939306
Saint-Loup-de-Naud,77,77418,48.5369790408,3.21790168625
Brignancourt,95,95110,49.1395537337,1.94352100236
Saint-Pierre-lès-Nemours,77,77431,48.2646880491,2.66647381403
Limetz-Villez,78,78337,49.0598121683,1.55067599474
Beauchamp,95,95051,49.0148746005,2.19223334805
Vauhallan,91,91635,48.7307999031,2.19905265979
Norville (la),91,91457,48.5814225294,2.26569127873
Vaux-sur-Lunain,77,77489,48.2172127701,2.95608687154
Périgny,94,94056,48.6968359635,2.56167940426
Gentilly,94,94037,48.8132044389,2.34420659702
Milly-la-Forêt,91,91405,48.4032948231,2.46495403521
Berville,95,95059,49.1924943178,2.07091417142
Nangis,77,77327,48.554637282,3.00883892893
Saint-Sauveur-sur-Ecole,77,77435,48.4997072373,2.53411876201
Maule,78,78380,48.9078548612,1.83959534526
Saint-Remy-lès-Chevreuse,78,78575,48.703873758,2.07898924956
Mareuil-lès-Meaux,77,77276,48.9236226268,2.86975697306
Vaudherland,95,95633,49.0004967295,2.48642956224
Franconville,95,95252,48.9884161105,2.2238932062
Saint-Germain-lès-Corbeil,91,91553,48.6257066899,2.49140468072
Vert-Saint-Denis,77,77495,48.5711806547,2.62717330981
Bouleurs,77,77047,48.879071424,2.90787920973
Rocquencourt,78,78524,48.8327186556,2.10442227131
Ferté-Gaucher (la),77,77182,48.7881786696,3.30423031275
Richarville,91,91519,48.4685502881,1.99842610136
Montesson,78,78418,48.9172263937,2.1399267913
Chalautre-la-Grande,77,77072,48.5497596111,3.44637852602
Cocherel,77,77120,49.018408712,3.10665091541
Giremoutiers,77,77206,48.853040564,3.03326151777
Sevran,93,93071,48.9386070153,2.53124057567
Orveau,91,91473,48.4491758886,2.29666744574
Dannemarie,78,78194,48.7639707435,1.60896965722
Hardricourt,78,78299,49.0109340921,1.88729984064
Ronquerolles,95,95529,49.1677039084,2.21341666638
Aincourt,95,95008,49.0728443021,1.77403416153
Champlan,91,91136,48.7083599746,2.27815398132
Tertre-Saint-Denis (le),78,78608,48.9425366688,1.60840679116
Guigneville-sur-Essonne,91,91293,48.4638589713,2.37103830296
Vémars,95,95641,49.0628571398,2.56723072677
Meilleray,77,77287,48.7981344824,3.41720461603
Montainville,78,78415,48.8802024049,1.85246452448
Luzancy,77,77265,48.9776259019,3.18079774595
Mézy-sur-Seine,78,78403,49.0032908553,1.86919580679
Tancrou,77,77460,49.0038979102,3.07986260706
Linas,91,91339,48.6255061941,2.25135348658
Pontoise,95,95500,49.0513737853,2.09487928948
Sonchamp,78,78601,48.5880930813,1.86888636176
Garentreville,77,77200,48.2339884396,2.55980121131
Tacoignières,78,78605,48.8331353956,1.66523067684
Survilliers,95,95604,49.1059736219,2.54410742752
Plessis-Robinson (le),92,92060,48.7804383642,2.26064286011
Bellefontaine,95,95055,49.0925450079,2.46955814701
Longjumeau,91,91345,48.6900488045,2.30247056719
Poigny,77,77368,48.5449283297,3.27716740959
Othis,77,77349,49.082725931,2.65422672381
Bombon,77,77044,48.5678399041,2.86764154257
Guermantes,77,77221,48.8514207654,2.71246565476
Boisemont,95,95074,49.0186866586,2.00384200606
Montfermeil,93,93047,48.8982616679,2.56714354796
Jablines,77,77234,48.9144697442,2.7566018167
Levallois-Perret,92,92044,48.895071672,2.28688268127
Sèvres,92,92072,48.821476509,2.21052297438
Tartre-Gaudran (le),78,78606,48.6971387233,1.60366113051
Longuesse,95,95348,49.0616626709,1.92659421162
Ableiges,95,95002,49.085772994,1.97486524588
Brueil-en-Vexin,78,78113,49.0264206637,1.81316986042
Frette-sur-Seine (la),95,95257,48.9745244717,2.17786777518
Frémainville,95,95253,49.0662903393,1.86961416716
Mantes-la-Ville,78,78362,48.9747939435,1.71205571778
Longpont-sur-Orge,91,91347,48.6404556934,2.28647061043
Soisy-sous-Montmorency,95,95598,48.9884077875,2.30049978342
Sceaux,92,92071,48.776816369,2.29529414514
Santeny,94,94070,48.7356177142,2.57637480242
Montlhéry,91,91425,48.6422562554,2.26812085232
Herbeville,78,78305,48.9026044293,1.89020414118
Dourdan,91,91200,48.5359351532,1.99430156785
Bruyères-sur-Oise,95,95116,49.1610125293,2.32878300621
Châtenay-en-France,95,95144,49.0649154148,2.46274737647
Yèbles,77,77534,48.6376060545,2.7689913079
Boissy-sans-Avoir,78,78084,48.8210401327,1.79753784845
Thorigny-sur-Marne,77,77464,48.8918979999,2.7123703432
Verneuil-l'Etang,77,77493,48.6370893938,2.8323243324
Plessis-Feu-Aussoux  (le),77,77365,48.7130840275,3.03898703443
Villemaréchal,77,77504,48.2716975707,2.86854814458
Mousseaux-sur-Seine,78,78437,49.0512755444,1.65045587517
Epinay-sous-Sénart,91,91215,48.6871527113,2.51577225487
Haravilliers,95,95298,49.1752644516,2.03713061027
Nanteuil-sur-Marne,77,77331,48.9805109737,3.22232839885
Saint-Maur-des-Fossés,94,94068,48.7990677797,2.49386450452
Deuil-la-Barre,95,95197,48.9712690171,2.32616290144
Lassy,95,95331,49.0949281199,2.4378486193
Fleury-en-Bière,77,77185,48.4452091427,2.54053694793
Champcueil,91,91135,48.5067693664,2.44815529587
Bray-et-Lû,95,95101,49.1421953145,1.66575656789
Dammarie-les-Lys,77,77152,48.5138338655,2.62854374259
Mouroux,77,77320,48.8270896205,3.0508921508
Pierre-Levée,77,77361,48.8973865093,3.03672367575
Puiselet-le-Marais,91,91508,48.3993237404,2.26344473532
Follainville-Dennemont,78,78239,49.0229954846,1.70861078904
Everly,77,77174,48.4602932041,3.2638422634
Ormoy-la-Rivière,91,91469,48.4004789028,2.16430044754
Bois-d'Arcy,78,78073,48.8044185716,2.01911294303
Beynes,78,78062,48.854444414,1.86989017513
Ormesson,77,77348,48.243630146,2.65160228061
Gometz-la-Ville,91,91274,48.672349947,2.10961593577
Saint-Hilliers,77,77414,48.6289146411,3.25823552684
Gennevilliers,92,92036,48.9345190548,2.29384987973
Chaintreaux,77,77071,48.1911011555,2.81419944811
Méréville,91,91390,48.3183780776,2.07369929257
Ormoy,91,91468,48.5732357153,2.45777798707
Rumont,77,77395,48.2703586481,2.4951176944
Bourget (le),93,93013,48.9361847458,2.42827855593
Voisenon,77,77528,48.5701795365,2.66375881473
Chalifert,77,77075,48.8952645645,2.77324024955
Evecquemont,78,78227,49.0172176913,1.94219313244
Vanvillé,77,77481,48.5547348508,3.11550566194
Maurecourt,78,78382,48.998753885,2.05297771853
Haÿ-les-Roses (l'),94,94038,48.7763207843,2.33772915609
Villiers-le-Sec,95,95682,49.0743088682,2.38688959984
Ozoir-la-Ferrière,77,77350,48.7635612396,2.67962508199
Fontaine-la-Rivière,91,91240,48.3602367763,2.16482780211
Limeil-Brévannes,94,94044,48.7450357782,2.48936184357
Lévis-Saint-Nom,78,78334,48.7266074685,1.93544246617
Thoiry,78,78616,48.8724624004,1.79780062062
Andilly,95,95014,49.0084088051,2.30277335813
Ormes-sur-Voulzie (les),77,77347,48.4595788684,3.22503214094
Châtenay-Malabry,92,92019,48.7681690197,2.26282598525
Saint-Siméon,77,77436,48.8045983956,3.19433416433
Celle-les-Bordes (la),78,78125,48.6416446846,1.94488436228
Vélizy-Villacoublay,78,78640,48.783985823,2.19707485523
Fontenay-le-Vicomte,91,91244,48.5468386132,2.40068041051
Boutervilliers,91,91098,48.4555830213,2.05114682408
Ris-Orangis,91,91521,48.6451939168,2.40793631766
Guercheville,77,77220,48.2597174707,2.55771818167
Chars,95,95142,49.1576020656,1.93153133198
Nézel,78,78451,48.9422397324,1.83927892943
Etampes,91,91223,48.4211282308,2.13838881712
Remauville,77,77387,48.2205966192,2.82537192194
Isles-lès-Villenoy,77,77232,48.9170644276,2.83057358355
Estouches,91,91222,48.3069780775,2.13261118075
Gravon,77,77212,48.3882980468,3.12492603624
Lognes,77,77258,48.8332806021,2.63346363172
Annet-sur-Marne,77,77005,48.9223335323,2.70854622393
Brières-les-Scellés,91,91109,48.4636769085,2.14290097216
Saint-Illiers-la-Ville,78,78558,48.9776264452,1.5442103419
Nucourt,95,95459,49.1595393224,1.85643409298
Taverny,95,95607,49.0267316203,2.22116067166
Fontaine-le-Port,77,77188,48.4842448988,2.76706354211
Montchauvet,78,78417,48.8916704709,1.62681497392
Pavillons-sous-Bois,93,93057,48.9082060253,2.50297448267
Mitry-Mory,77,77294,48.9779450158,2.61244465751
Sainte-Geneviève-des-Bois,91,91549,48.6412523804,2.33019417891
Sagy,95,95535,49.0526461167,1.96852121634
Nanterre,92,92050,48.8960701282,2.20671346353
Brou-sur-Chantereine,77,77055,48.8901616457,2.63989859744
Veneux-les-Sablons,77,77491,48.3811719817,2.79535158801
Vert-le-Grand,91,91648,48.583559319,2.36719516135
Pantin,93,93055,48.8983093876,2.40872147475
Vauréal,95,95637,49.0295073382,2.02446619061
Poligny,77,77370,48.2336785458,2.7563432153
Coubert,77,77127,48.6782857887,2.70838590882
Auffreville-Brasseuil,78,78031,48.954418567,1.70514751215
Nerville-la-Forêt,95,95445,49.0903513665,2.27625010335
Charmont,95,95141,49.1370870263,1.78987414307
Gironville-sur-Essonne,91,91273,48.3663326191,2.34574347653
Moussy,95,95438,49.1349938099,1.90868035748
Mittainville,78,78407,48.6632271873,1.63564999259
Saint-Witz,95,95580,49.0857837241,2.55227615042
Cachan,94,94016,48.7916121646,2.33153313164
Rozay-en-Brie,77,77393,48.6835473801,2.96386164436
Boissy-Saint-Léger,94,94004,48.7470359922,2.52528049019
Lumigny-Nesles-Ormeaux,77,77264,48.719582466,2.95371291045
Servon,77,77450,48.7150535859,2.59164264543
Ville-d'Avray,92,92077,48.8215895592,2.17761311514
Luzarches,95,95352,49.1151211125,2.44082640954
Osny,95,95476,49.0676589923,2.06311678451
Livilliers,95,95341,49.1004574229,2.09462391064
Grandchamp,78,78283,48.7197572172,1.61429077254
Grigny,91,91286,48.6568896116,2.38789647858
Villeneuve-les-Bordes,77,77509,48.4947457361,3.03085746067
Sigy,77,77452,48.4730612622,3.16363962665
Loges-en-Josas (les),78,78343,48.7624385138,2.13911723694
Villiers-sur-Morin,77,77521,48.8490884714,2.86879135984
Marly-le-Roi,78,78372,48.865007453,2.09125004298
Chailly-en-Bière,77,77069,48.4697661737,2.61164875379
Montmorency,95,95428,48.9918643363,2.32119797848
Butry-sur-Oise,95,95120,49.083906326,2.19184448916
Nemours,77,77333,48.2596067909,2.71107993087
Nandy,77,77326,48.5821287279,2.54782852721
Sept-Sorts,77,77448,48.940158615,3.10627084315
Avrainville,91,91041,48.5576520151,2.24428910412
Bussy-Saint-Georges,77,77058,48.8308269318,2.7225014237
Médan,78,78384,48.9548235398,1.98757804173
Belloy-en-France,95,95056,49.0922395849,2.371761287
Limours,91,91338,48.6465432324,2.08125663662
Vayres-sur-Essonne,91,91639,48.431521942,2.34569131488
Misy-sur-Yonne,77,77293,48.3656144275,3.0952436577
Galluis,78,78262,48.7975623096,1.79110153574
Val-Saint-Germain (le),91,91630,48.5678789376,2.08128870384
Moret-sur-Loing,77,77316,48.365092921,2.81172585849
Noisy-sur-Oise,95,95456,49.1346676659,2.32848304396
Saâcy-sur-Marne,77,77397,48.9510388059,3.21708919555
Villeron,95,95675,49.060842982,2.5345109745
Livry-Gargan,93,93046,48.9197633213,2.53486592332
Mauchamps,91,91378,48.5272680908,2.19718165044
Lesches,77,77248,48.9152646344,2.79280740269
Villeneuve-en-Chevrie (la),78,78668,49.0171283911,1.53111618568
Lisses,91,91340,48.5966688856,2.42469094606
Vétheuil,95,95651,49.0620216513,1.70672153604
Germigny-sous-Coulombs,77,77204,49.0643954929,3.16141463916
Arnouville-lès-Mantes,78,78020,48.9110068941,1.72043999321
Villuis,77,77523,48.4053424747,3.35903644752
Guerville,78,78291,48.9523717718,1.74080558769
Morsang-sur-Seine,91,91435,48.5768153629,2.50087368249
Voisins-le-Bretonneux,78,78688,48.758677648,2.04850691768
Ferrières,77,77181,48.8200397561,2.70761245584
Chaville,92,92022,48.8076083562,2.19234061062
Montenils,77,77304,48.835294187,3.47842344404
Saint-Maurice,94,94069,48.8184921372,2.4374501342
Blennes,77,77035,48.2449362017,3.01197543789
Bréviaires (les),78,78108,48.7212410686,1.81639481084
Saint-Escobille,91,91547,48.4224153678,1.95796421561
Varennes-Jarcy,91,91631,48.6815226941,2.56238031249
Montigny-le-Guesdier,77,77310,48.3812410409,3.24951033168
Saint-Arnoult-en-Yvelines,78,78537,48.5725220079,1.93463847942
Liverdy-en-Brie,77,77254,48.6956850464,2.78032213187
Chalou-Moulineux,91,91131,48.3803154982,2.02616711579
Villeneuve-le-Comte,77,77508,48.8115357459,2.83836128857
Barcy,77,77023,49.0168774828,2.87655979952
Dammartin-sur-Tigeaux,77,77154,48.8083782663,2.90339672322
Etiolles,91,91225,48.6501283496,2.48331098589
Ferté-Alais (la),91,91232,48.481221954,2.36734978463
Bannost-Villegagnon,77,77020,48.6753809899,3.19190655288
Senlisse,78,78590,48.6854188568,1.97174310378
Bagneaux-sur-Loing,77,77016,48.2233131664,2.70750970158
Baulne,91,91047,48.4949687726,2.38140884118
Montry,77,77315,48.8859315574,2.82319777839
Essarts-le-Roi (les),78,78220,48.716019265,1.8952517006
Carrières-sur-Seine,78,78124,48.9119335064,2.17838235323
Pierrelaye,95,95488,49.0194444023,2.16105557777
Plessis-aux-Bois (le),77,77364,49.0037760261,2.76764045922
Auvers-sur-Oise,95,95039,49.0803858577,2.15488070885
Vésinet (le),78,78650,48.8938640591,2.13039312004
Bellot,77,77030,48.8416858718,3.3240177722
Jouy-sur-Morin,77,77240,48.7955034518,3.27252320756
Chilly-Mazarin,91,91161,48.7077663127,2.3111122334
Leudon-en-Brie,77,77250,48.7304236391,3.2680908114
Villiers-sur-Orge,91,91685,48.6584199819,2.29950120792
Blanc-Mesnil (le),93,93007,48.9395475536,2.46112148528
Saint-Cyr-l'Ecole,78,78545,48.8065759294,2.0659250703
Mézières-sur-Seine,78,78402,48.953428636,1.78287413415
Avon,77,77014,48.4129699101,2.73351873997
Charenton-le-Pont,94,94018,48.8228084978,2.40760915477
Haute-Maison (la),77,77225,48.8841264989,3.00569184171
Gouaix,77,77208,48.4760442904,3.2968135463
Croix-en-Brie (la),77,77147,48.5944942615,3.07093990033
Garenne-Colombes (la),92,92035,48.9067577111,2.24464604084
Coupvray,77,77132,48.8855498316,2.79349218664
Juziers,78,78327,48.9999173467,1.84036602544
Gometz-le-Châtel,91,91275,48.6745834658,2.142891374
Jossigny,77,77237,48.8311007596,2.76323402723
Triel-sur-Seine,78,78624,48.9780282513,2.00877051663
Melun,77,77288,48.5444723553,2.65795821917
Coulommiers,77,77131,48.8122991656,3.09124381847
Aigremont,78,78007,48.9008380509,2.0153630611
Chevry-en-Sereine,77,77115,48.2486077465,2.96038387712
Feucherolles,78,78233,48.8800880696,1.97983777956
Argenteuil,95,95018,48.9511344629,2.2410409502
Elancourt,78,78208,48.7781596518,1.96049898519
Presles,95,95504,49.1118569843,2.28674437908
Plessis-Luzarches (le),95,95493,49.095729672,2.45475644312
Etang-la-Ville (l'),78,78224,48.8674116059,2.06048754387
Orgeval,78,78466,48.9164887331,1.96928773573
Villiers-le-Bel,95,95680,49.0084494157,2.40385604039
Souzy-la-Briche,91,91602,48.5269161626,2.15432082253
Montarlot,77,77299,48.3513975864,2.85826669265
Boissets,78,78076,48.8587317942,1.58768309542
Charmentray,77,77094,48.9509081872,2.77901265334
Condécourt,95,95170,49.0375647936,1.93659110857
Soisy-sur-Seine,91,91600,48.6601163856,2.46296011606
Commeny,95,95169,49.126580535,1.88800469417
Paroy,77,77355,48.4812861292,3.20164565449
Pamfou,77,77354,48.4686137503,2.86415645196
Beaumont-sur-Oise,95,95052,49.1400981058,2.30021267239
Chartrettes,77,77096,48.4942666127,2.71362181584
Montceaux-lès-Meaux,77,77300,48.9434088877,2.99444163212
Cernay-la-Ville,78,78128,48.6696344922,1.95970981041
Vigny,95,95658,49.080165557,1.92992323682
Mauperthuis,77,77281,48.7700152942,3.03854436652
Saint-Lambert,78,78561,48.7339427592,2.00622958047
Saint-Yon,91,91581,48.5610752043,2.19243577473
Saint-Hilarion,78,78557,48.6224983516,1.72861527853
Cergy,95,95127,49.0401131567,2.05082123731
Vulaines-lès-Provins,77,77532,48.5636143707,3.21951808619
Fresnes-sur-Marne,77,77196,48.9418117332,2.73978982468
Igny,91,91312,48.7362250613,2.22442021749
Yerres,91,91691,48.7157210712,2.49273020271
Nainville-les-Roches,91,91441,48.5047296879,2.49555231597
Gurcy-le-Châtel,77,77223,48.4844716006,3.0809062943
Adainville,78,78006,48.7201535833,1.66232511762
Epinay-sur-Orge,91,91216,48.672618112,2.31834586071
Châteaubleau,77,77098,48.5830851034,3.10857327047
Magny-les-Hameaux,78,78356,48.7410207273,2.0519793397
Plessis-Bouchard (le),95,95491,49.0032793478,2.23401999637
Brunoy,91,91114,48.6964396294,2.50394753271
Villeroy,77,77515,48.9824706589,2.78307266843
Amponville,77,77003,48.2874371683,2.53069073747
Courneuve (la ),93,93027,48.9322569546,2.39978064801
Marolles-en-Hurepoix,91,91376,48.5649798618,2.29920657171
Boigneville,91,91069,48.3281689535,2.36609167603
Saint-Chéron,91,91540,48.5491975829,2.12662820406
Villiers-en-Bière,77,77518,48.495422077,2.60034178878
Villeparisis,77,77514,48.9419981883,2.61700200964
Fontenay-en-Parisis,95,95241,49.0501196631,2.44539371928
Montmagny,95,95427,48.9699195841,2.3460753179
Voulton,77,77530,48.6116398027,3.3397616891
Villiers-sous-Grez,77,77520,48.3144333448,2.6391835166
Montreuil-sur-Epte,95,95429,49.1704950487,1.68615384906
Montsoult,95,95430,49.0715830247,2.30381480542
Villennes-sur-Seine,78,78672,48.9368195223,1.99586527491
Dannemois,91,91195,48.4597288126,2.46450828384
Jumeauville,78,78325,48.9066083606,1.78398775719
Trappes,78,78621,48.7750019561,1.99344014312
Leuville-sur-Orge,91,91333,48.614191732,2.26786916606
Savigny-le-Temple,77,77445,48.5884785769,2.57373861268
Issy-les-Moulineaux,92,92040,48.82347434,2.26449823277
Saint-Germain-Laxis,77,77410,48.5862771914,2.70637166512
Darvault,77,77156,48.277038883,2.72843016047
Mantes-la-Jolie,78,78361,48.9981665392,1.69337806821
Attainville,95,95028,49.0609607975,2.35043699897
Saint-Ouen,93,93070,48.909806575,2.33257042205
Plessis-Gassot (le),95,95492,49.0357861801,2.41591923278
Cormeilles-en-Vexin,95,95177,49.1134329307,2.01977916637
Choisy-en-Brie,77,77116,48.764988826,3.21324104844
Saint-Léger,77,77417,48.8435888825,3.27123408518
Prunay-sur-Essonne,91,91507,48.3520662513,2.36130827572
Pecqueuse,91,91482,48.6482785839,2.03658537249
Montigny-lès-Cormeilles,95,95424,48.9938035561,2.19351793046
Longvilliers,78,78349,48.5741940135,1.99920343837
Dhuisy,77,77157,49.0357759838,3.16433496105
Dormelles,77,77161,48.3134232598,2.88922235899
Doue,77,77162,48.8741885092,3.16866538341
Poissy,78,78498,48.9235359371,2.02715552772
Augers-en-Brie,77,77012,48.6668346631,3.35240178386
Rosny-sur-Seine,78,78531,48.9964226633,1.60820077392
Jagny-sous-Bois,95,95316,49.0814278078,2.44399511411
Croissy-sur-Seine,78,78190,48.8787825592,2.13541164589
Saint-Mard,77,77420,49.0387495499,2.69702650217
Montreuil,93,93048,48.8633175054,2.44816211857
Machault,77,77266,48.445996968,2.84112295871
Eragny,95,95218,49.0204587496,2.10136635847
Saint-Germain-sous-Doue,77,77411,48.8511027251,3.13894203561
Bullion,78,78120,48.6245810321,1.98307952001
Noyen-sur-Seine,77,77341,48.4518691045,3.34226623535
Mondreville,77,77297,48.1510497294,2.5976435537
Cerneux,77,77066,48.7047767033,3.34596512996
Ivry-sur-Seine,94,94041,48.8128063812,2.38778023612
Châtenoy,77,77102,48.2308781488,2.62712492954
Moissy-Cramayel,77,77296,48.6285851533,2.5960231045
Clos-Fontaine,77,77119,48.6035279611,3.01423593373
Villiers-Adam,95,95678,49.0702888248,2.23950871871
Clichy-sous-Bois,93,93014,48.9076285106,2.5462022266
Epinay-Champlâtreux,95,95214,49.0900262096,2.40710033598
Bois-Colombes,92,92009,48.9153368426,2.26738552597
Vincy-Manoeuvre,77,77526,49.0760096587,2.95813750524
Jouy-le-Châtel,77,77239,48.6642848062,3.13507230422
Omerville,95,95462,49.1427407784,1.72224789983
Bazainville,78,78048,48.8073241204,1.66749054563
Longperrier,77,77259,49.0509695359,2.65542471026
Montigny-Lencoup,77,77311,48.4543482078,3.05281640962
Sancy-lès-Provins,77,77444,48.7095987707,3.39288392593
Pontault-Combault,77,77373,48.7871411658,2.61407436985
Saint-Fiacre,77,77408,48.9247152564,2.95384065653
Rueil-Malmaison,92,92063,48.8691897371,2.1773406315
Bourron-Marlotte,77,77048,48.3352610776,2.70169993506
Burcy,77,77056,48.2330689473,2.52555422379
Presles-en-Brie,77,77377,48.7132293584,2.73724881309
Pézarches,77,77360,48.7441065539,2.99013605672
Chartronges,77,77097,48.7513681905,3.26256489697
Ponthévrard,78,78499,48.5499350037,1.90806414752
Clairefontaine-en-Yvelines,78,78164,48.6167741818,1.90638035997
Richebourg,78,78520,48.8248023552,1.63460154303
Plessis-Pâté (le),91,91494,48.6071065715,2.3415354355
Mesnil-Saint-Denis (le),78,78397,48.7402250614,1.96613835861
Jambville,78,78317,49.0484754419,1.84836541189
Courquetaine,77,77136,48.6799468611,2.74754781347
Maisons-Laffitte,78,78358,48.9523369002,2.15161594901
Grosrouvre,78,78289,48.7803262238,1.75722546892
Chaussy,95,95150,49.1134565492,1.70351386398
Nanteau-sur-Essonne,77,77328,48.3201309037,2.42677043892
Noiseau,94,94053,48.774315467,2.55542375351
Gressey,78,78285,48.8328470856,1.60339390976
Orly,94,94054,48.7429320073,2.39468296999
Rosay,78,78530,48.9113105941,1.68395914645
Mondeville,91,91412,48.4912035622,2.4204540658
Serris,77,77449,48.844790279,2.78754866071
Cannes-Ecluse,77,77061,48.3640376731,2.99078667983
Saint-Ouen-sur-Morin,77,77429,48.9068261671,3.20190542412
Bailly-Romainvilliers,77,77018,48.8434284926,2.81665828126
Courdimanche-sur-Essonne,91,91184,48.418031424,2.36344067611
Bransles,77,77050,48.1490796752,2.82814445347
Hédouville,95,95304,49.1584963577,2.17768034545
Thoury-Férottes,77,77465,48.2974586378,2.93972064778
Ballancourt-sur-Essonne,91,91045,48.521899752,2.38788025142
Romainville,93,93063,48.8852118968,2.43767884231
Plessis-Placy (le),77,77367,49.0533468836,2.98533936874
Ecrennes (les),77,77165,48.4956746939,2.8755286018
Maincy,77,77269,48.554015687,2.70614781441
Verdelot,77,77492,48.8785255196,3.36521259688
Champs-sur-Marne,77,77083,48.8483311726,2.59610325483
Savins,77,77446,48.5115912505,3.20518344066
Méry-sur-Oise,95,95394,49.0548422566,2.17397254184
Varreddes,77,77483,49.0058198768,2.92807790082
Ichy,77,77230,48.2062867777,2.54177134265
Crosne,91,91191,48.7200869901,2.46331727859
Nesles-la-Vallée,95,95446,49.1260403898,2.17176267252
Orsonville,78,78472,48.4779086815,1.82683665622
Saint-Cyr-en-Arthies,95,95543,49.059130605,1.74195790474
Citry,77,77117,48.9608892793,3.24583955938
Saint-Prix,95,95574,49.0208224816,2.27015066493
Solers,77,77457,48.6593859188,2.72669568972
Penchard,77,77358,48.9907877063,2.85773717283
Chérence,95,95157,49.0911714832,1.68127200467
Breuil-Bois-Robert,78,78104,48.9436009662,1.71471708447
Villeneuve-Saint-Denis,77,77510,48.8124542945,2.79328879273
Fontenay-lès-Briis,91,91243,48.6107631779,2.16460955805
Briis-sous-Forges,91,91111,48.6271447741,2.1309080467
